ID,date,estacion,PM25,AOD_055,ndvi,PM25,AOD_055,ndvi
12,12/8/2024,CER-II,46,0.096230685,0.289971065,46,"0,1","0,289971065"
12,13/8/2024,CER-II,37,0.123701716,0.289971065,37,"0,12","0,289971065"
12,23/8/2024,CER-II,16,0.181,0.289971065,16,"0,18","0,289971065"
12,24/8/2024,CER-II,45,0.119333438,0.289971065,45,"0,12","0,289971065"
12,25/8/2024,CER-II,33,0.065327938,0.289971065,33,"0,07","0,289971065"
12,26/8/2024,CER-II,26,0.08889529,0.289971065,26,"0,09","0,289971065"
12,27/8/2024,CER-II,33,0.081801962,0.289971065,33,"0,08","0,289971065"
12,30/8/2024,CER-II,17,0.403518151,0.289971065,17,"0,4","0,289971065"
12,31/8/2024,CER-II,51,0.119849628,0.289971065,51,"0,12","0,289971065"
12,1/9/2024,CER-II,39,0.046159054,0.29941585,39,"0,05","0,29941585"
12,2/9/2024,CER-II,10,0.130155116,0.29941585,10,"0,13","0,29941585"
12,3/9/2024,CER-II,15,0.294,0.29941585,15,"0,29","0,29941585"
12,4/9/2024,CER-II,26,0.07970779,0.29941585,26,"0,08","0,29941585"
12,7/9/2024,CER-II,18,0.066084164,0.29941585,18,"0,07","0,29941585"
12,9/9/2024,CER-II,22,0.162741157,0.29941585,22,"0,16","0,29941585"
12,11/9/2024,CER-II,13,0.067115257,0.29941585,13,"0,07","0,29941585"
12,12/9/2024,CER-II,20,0.158589248,0.29941585,20,"0,16","0,29941585"
12,13/9/2024,CER-II,18,0.119229691,0.29941585,18,"0,12","0,29941585"
12,14/9/2024,CER-II,27,0.069733018,0.29941585,27,"0,07","0,29941585"
12,15/9/2024,CER-II,24,0.104202658,0.29941585,24,"0,1","0,29941585"
12,17/9/2024,CER-II,17,0.154136142,0.29941585,17,"0,15","0,29941585"
12,19/9/2024,CER-II,10,0.247900715,0.29941585,10,"0,25","0,29941585"
12,24/9/2024,CER-II,11,0.23571945,0.29941585,11,"0,24","0,29941585"
12,25/9/2024,CER-II,16,0.163903315,0.29941585,16,"0,16","0,29941585"
12,26/9/2024,CER-II,23,0.103756133,0.29941585,23,"0,1","0,29941585"
12,30/9/2024,CER-II,12,0.212734274,0.29941585,12,"0,21","0,29941585"
12,2/10/2024,CER-II,13,0,0.285758988,13,0,"0,285758988"
12,3/10/2024,CER-II,21,0.066489744,0.285758988,21,"0,07","0,285758988"
12,4/10/2024,CER-II,20,0.062225845,0.285758988,20,"0,06","0,285758988"
12,5/10/2024,CER-II,16,0.005594566,0.285758988,16,"0,01","0,285758988"
12,7/10/2024,CER-II,15,0.300507925,0.285758988,15,"0,3","0,285758988"
12,10/10/2024,CER-II,20,0.232323494,0.285758988,20,"0,23","0,285758988"
12,13/10/2024,CER-II,18,0.193019849,0.285758988,18,"0,19","0,285758988"
12,16/10/2024,CER-II,13,0.102264345,0.285758988,13,"0,1","0,285758988"
12,17/10/2024,CER-II,17,0.059492371,0.285758988,17,"0,06","0,285758988"
12,18/10/2024,CER-II,17,0.068617722,0.285758988,17,"0,07","0,285758988"
12,19/10/2024,CER-II,14,0.289441802,0.285758988,14,"0,29","0,285758988"
12,21/10/2024,CER-II,8,0.056157855,0.285758988,8,"0,06","0,285758988"
12,22/10/2024,CER-II,15,0.070593245,0.285758988,15,"0,07","0,285758988"
12,23/10/2024,CER-II,7,0.281253203,0.285758988,7,"0,28","0,285758988"
12,24/10/2024,CER-II,11,0.071724822,0.285758988,11,"0,07","0,285758988"
12,25/10/2024,CER-II,11,0.023604488,0.285758988,11,"0,02","0,285758988"
12,26/10/2024,CER-II,14,0.053701198,0.285758988,14,"0,05","0,285758988"
12,27/10/2024,CER-II,15,0.033026407,0.285758988,15,"0,03","0,285758988"
12,28/10/2024,CER-II,18,0.067062958,0.285758988,18,"0,07","0,285758988"
12,29/10/2024,CER-II,15,0.145019362,0.285758988,15,"0,15","0,285758988"
12,30/10/2024,CER-II,17,0.108496358,0.285758988,17,"0,11","0,285758988"
12,31/10/2024,CER-II,14,0.041598405,0.285758988,14,"0,04","0,285758988"
12,2/11/2024,CER-II,9,0.067674782,0.222651427,9,"0,07","0,222651427"
12,4/11/2024,CER-II,11,0.007736671,0.222651427,11,"0,01","0,222651427"
12,5/11/2024,CER-II,13,0.07719328,0.222651427,13,"0,08","0,222651427"
12,6/11/2024,CER-II,15,0.017875197,0.222651427,15,"0,02","0,222651427"
12,8/11/2024,CER-II,17,0.128500855,0.222651427,17,"0,13","0,222651427"
12,9/11/2024,CER-II,11,0.068547156,0.222651427,11,"0,07","0,222651427"
12,11/11/2024,CER-II,8,0.01343525,0.222651427,8,"0,01","0,222651427"
12,12/11/2024,CER-II,11,0.062006619,0.222651427,11,"0,06","0,222651427"
12,13/11/2024,CER-II,19,0.065412854,0.222651427,19,"0,07","0,222651427"
12,14/11/2024,CER-II,17,0.213801351,0.222651427,17,"0,21","0,222651427"
12,15/11/2024,CER-II,14,0.190046385,0.222651427,14,"0,19","0,222651427"
12,18/11/2024,CER-II,13,0.096673067,0.222651427,13,"0,1","0,222651427"
12,19/11/2024,CER-II,13,0.124570961,0.222651427,13,"0,12","0,222651427"
12,20/11/2024,CER-II,14,0.28297106,0.222651427,14,"0,28","0,222651427"
12,21/11/2024,CER-II,14,0.051281117,0.222651427,14,"0,05","0,222651427"
12,22/11/2024,CER-II,10,0.117506901,0.222651427,10,"0,12","0,222651427"
12,23/11/2024,CER-II,10,0.091584245,0.222651427,10,"0,09","0,222651427"
12,24/11/2024,CER-II,8,0.090808668,0.222651427,8,"0,09","0,222651427"
12,25/11/2024,CER-II,8,0.091440321,0.222651427,8,"0,09","0,222651427"
12,26/11/2024,CER-II,9,0.019671301,0.222651427,9,"0,02","0,222651427"
12,27/11/2024,CER-II,9,0.113855046,0.222651427,9,"0,11","0,222651427"
12,28/11/2024,CER-II,9,0.039673086,0.222651427,9,"0,04","0,222651427"
12,29/11/2024,CER-II,11,0.091349047,0.222651427,11,"0,09","0,222651427"
12,30/11/2024,CER-II,12,0.074735189,0.222651427,12,"0,07","0,222651427"
12,1/12/2024,CER-II,7,0.0379195,0.206711495,7,"0,04","0,206711495"
12,2/12/2024,CER-II,9,0.108993424,0.206711495,9,"0,11","0,206711495"
12,3/12/2024,CER-II,13,0.071838604,0.206711495,13,"0,07","0,206711495"
12,4/12/2024,CER-II,17,0.174849687,0.206711495,17,"0,17","0,206711495"
12,5/12/2024,CER-II,9,0.037209789,0.206711495,9,"0,04","0,206711495"
12,7/12/2024,CER-II,13,0.137882819,0.206711495,13,"0,14","0,206711495"
12,8/12/2024,CER-II,8,0.057010208,0.206711495,8,"0,06","0,206711495"
12,9/12/2024,CER-II,13,0.094336403,0.206711495,13,"0,09","0,206711495"
12,10/12/2024,CER-II,17,0.163677224,0.206711495,17,"0,16","0,206711495"
12,11/12/2024,CER-II,15,0.061885305,0.206711495,15,"0,06","0,206711495"
12,12/12/2024,CER-II,11,0.112431628,0.206711495,11,"0,11","0,206711495"
12,13/12/2024,CER-II,16,0.053944737,0.206711495,16,"0,05","0,206711495"
12,14/12/2024,CER-II,14,0.107490348,0.206711495,14,"0,11","0,206711495"
12,15/12/2024,CER-II,13,0.079878465,0.206711495,13,"0,08","0,206711495"
12,16/12/2024,CER-II,13,0.103487437,0.206711495,13,"0,1","0,206711495"
12,18/12/2024,CER-II,13,0.073542742,0.206711495,13,"0,07","0,206711495"
12,19/12/2024,CER-II,19,0.047064946,0.206711495,19,"0,05","0,206711495"
12,20/12/2024,CER-II,23,0.027814198,0.206711495,23,"0,03","0,206711495"
12,21/12/2024,CER-II,18,0.078127242,0.206711495,18,"0,08","0,206711495"
12,22/12/2024,CER-II,21,0.112789197,0.206711495,21,"0,11","0,206711495"
12,23/12/2024,CER-II,17,0.059303625,0.206711495,17,"0,06","0,206711495"
12,24/12/2024,CER-II,13,0.075966983,0.206711495,13,"0,08","0,206711495"
12,25/12/2024,CER-II,12,0.068907772,0.206711495,12,"0,07","0,206711495"
12,26/12/2024,CER-II,13,0.344352326,0.206711495,13,"0,34","0,206711495"
12,27/12/2024,CER-II,11,0.172904744,0.206711495,11,"0,17","0,206711495"
12,28/12/2024,CER-II,8,0.078312129,0.206711495,8,"0,08","0,206711495"
12,29/12/2024,CER-II,11,0.114966211,0.206711495,11,"0,11","0,206711495"
12,30/12/2024,CER-II,14,0.110495133,0.206711495,14,"0,11","0,206711495"
2,2/1/2015,CNA,11.625,0.083002039,0.230813261,"11,63","0,08","0,230813261"
2,3/1/2015,CNA,15.125,0.054195952,0.230813261,"15,13","0,05","0,230813261"
2,4/1/2015,CNA,17.625,0.156659436,0.230813261,"17,63","0,16","0,230813261"
2,5/1/2015,CNA,16.3333,0.093426617,0.230813261,"16,33","0,09","0,230813261"
2,6/1/2015,CNA,17.4167,0.176267391,0.230813261,"17,42","0,18","0,230813261"
2,7/1/2015,CNA,17.4167,0.142376516,0.230813261,"17,42","0,14","0,230813261"
2,8/1/2015,CNA,16.2917,0.114209924,0.230813261,"16,29","0,11","0,230813261"
2,9/1/2015,CNA,19.5,0.062154792,0.230813261,"19,5","0,06","0,230813261"
2,10/1/2015,CNA,15.125,0.100787152,0.230813261,"15,13","0,1","0,230813261"
2,11/1/2015,CNA,18,0.092713259,0.230813261,18,"0,09","0,230813261"
2,12/1/2015,CNA,21.9565,0.077251642,0.230813261,"21,96","0,08","0,230813261"
2,13/1/2015,CNA,27.2917,0.179068155,0.230813261,"27,29","0,18","0,230813261"
2,14/1/2015,CNA,22.75,0.116987929,0.230813261,"22,75","0,12","0,230813261"
2,15/1/2015,CNA,16.8333,0.118217847,0.230813261,"16,83","0,12","0,230813261"
2,16/1/2015,CNA,27.0833,0.127924048,0.230813261,"27,08","0,13","0,230813261"
2,17/1/2015,CNA,20.875,0.146737147,0.230813261,"20,88","0,15","0,230813261"
2,18/1/2015,CNA,20.7917,0.272428303,0.230813261,"20,79","0,27","0,230813261"
2,20/1/2015,CNA,11.9167,0.090005212,0.230813261,"11,92","0,09","0,230813261"
2,21/1/2015,CNA,13.8333,0.175324288,0.230813261,"13,83","0,18","0,230813261"
2,22/1/2015,CNA,13.8333,0.102150263,0.230813261,"13,83","0,1","0,230813261"
2,23/1/2015,CNA,15.7917,0.052442684,0.230813261,"15,79","0,05","0,230813261"
2,24/1/2015,CNA,14.875,0.067470354,0.230813261,"14,88","0,07","0,230813261"
2,25/1/2015,CNA,12.6087,0.04779079,0.230813261,"12,61","0,05","0,230813261"
2,26/1/2015,CNA,5.5238,0.029874389,0.230813261,"5,52","0,03","0,230813261"
2,27/1/2015,CNA,3,0.033350768,0.230813261,3,"0,03","0,230813261"
2,28/1/2015,CNA,6.125,0.057507329,0.230813261,"6,13","0,06","0,230813261"
2,29/1/2015,CNA,9.69565,0.102952273,0.230813261,"9,7","0,1","0,230813261"
2,30/1/2015,CNA,11.2917,0.071070366,0.230813261,"11,29","0,07","0,230813261"
2,31/1/2015,CNA,11.7083,0.084558119,0.230813261,"11,71","0,08","0,230813261"
2,1/2/2015,CNA,19.5417,0.072855635,0.206611446,"19,54","0,07","0,206611446"
2,2/2/2015,CNA,8.69565,0.082075989,0.206611446,"8,7","0,08","0,206611446"
2,3/2/2015,CNA,1.79167,0.068774927,0.206611446,"1,79","0,07","0,206611446"
2,4/2/2015,CNA,1.66667,0.054422444,0.206611446,"1,67","0,05","0,206611446"
2,5/2/2015,CNA,1.95833,0.129243739,0.206611446,"1,96","0,13","0,206611446"
2,10/2/2015,CNA,16.9167,0.08030976,0.206611446,"16,92","0,08","0,206611446"
2,11/2/2015,CNA,19.0833,0.082572767,0.206611446,"19,08","0,08","0,206611446"
2,12/2/2015,CNA,22.125,0.045206068,0.206611446,"22,13","0,05","0,206611446"
2,13/2/2015,CNA,24.7619,0.055296639,0.206611446,"24,76","0,06","0,206611446"
2,14/2/2015,CNA,26.5417,0.102021899,0.206611446,"26,54","0,1","0,206611446"
2,15/2/2015,CNA,27.75,0.086518938,0.206611446,"27,75","0,09","0,206611446"
2,16/2/2015,CNA,29.375,0.076075964,0.206611446,"29,38","0,08","0,206611446"
2,17/2/2015,CNA,22.4583,0.073317413,0.206611446,"22,46","0,07","0,206611446"
2,18/2/2015,CNA,30.625,0.050664726,0.206611446,"30,63","0,05","0,206611446"
2,19/2/2015,CNA,37.0435,0.180759898,0.206611446,"37,04","0,18","0,206611446"
2,21/2/2015,CNA,20.7917,0.114061612,0.206611446,"20,79","0,11","0,206611446"
2,22/2/2015,CNA,17.1667,0.07862896,0.206611446,"17,17","0,08","0,206611446"
2,23/2/2015,CNA,18.4167,0.050781909,0.206611446,"18,42","0,05","0,206611446"
2,25/2/2015,CNA,23.6667,0.057979225,0.206611446,"23,67","0,06","0,206611446"
2,26/2/2015,CNA,18.8695,0.164759127,0.206611446,"18,87","0,16","0,206611446"
2,27/2/2015,CNA,14.375,0.157757025,0.206611446,"14,38","0,16","0,206611446"
2,28/2/2015,CNA,11.9583,0.226180177,0.206611446,"11,96","0,23","0,206611446"
2,1/3/2015,CNA,11.5417,0.034153556,0.200028492,"11,54","0,03","0,200028492"
2,2/3/2015,CNA,11.875,0.074756405,0.200028492,"11,88","0,07","0,200028492"
2,3/3/2015,CNA,14.7917,0.045381516,0.200028492,"14,79","0,05","0,200028492"
2,4/3/2015,CNA,16.2083,0.017835,0.200028492,"16,21","0,02","0,200028492"
2,5/3/2015,CNA,17.0417,0.024158648,0.200028492,"17,04","0,02","0,200028492"
2,6/3/2015,CNA,21.25,0.043711664,0.200028492,"21,25","0,04","0,200028492"
2,7/3/2015,CNA,18.625,0.074460879,0.200028492,"18,63","0,07","0,200028492"
2,8/3/2015,CNA,15.5833,0.049692107,0.200028492,"15,58","0,05","0,200028492"
2,9/3/2015,CNA,19.4583,0.007879713,0.200028492,"19,46","0,01","0,200028492"
2,10/3/2015,CNA,26.9167,0.02856158,0.200028492,"26,92","0,03","0,200028492"
2,11/3/2015,CNA,32.6666,0.034859205,0.200028492,"32,67","0,03","0,200028492"
2,12/3/2015,CNA,41.5833,0.100119875,0.200028492,"41,58","0,1","0,200028492"
2,13/3/2015,CNA,47.2083,0.077359441,0.200028492,"47,21","0,08","0,200028492"
2,14/3/2015,CNA,29.875,0.061163877,0.200028492,"29,88","0,06","0,200028492"
2,15/3/2015,CNA,26.5,0.043080246,0.200028492,"26,5","0,04","0,200028492"
2,16/3/2015,CNA,29.0833,0.044944336,0.200028492,"29,08","0,04","0,200028492"
2,17/3/2015,CNA,27,0.072971022,0.200028492,27,"0,07","0,200028492"
2,18/3/2015,CNA,24.0476,0.068856043,0.200028492,"24,05","0,07","0,200028492"
2,19/3/2015,CNA,6.79166,0.055428008,0.200028492,"6,79","0,06","0,200028492"
2,22/3/2015,CNA,15.5833,0.094299044,0.200028492,"15,58","0,09","0,200028492"
2,27/3/2015,CNA,18.6667,0.128991334,0.200028492,"18,67","0,13","0,200028492"
2,28/3/2015,CNA,19.4583,0.091935047,0.200028492,"19,46","0,09","0,200028492"
2,29/3/2015,CNA,12.4167,0.172775346,0.200028492,"12,42","0,17","0,200028492"
2,30/3/2015,CNA,11.2083,0.142484647,0.200028492,"11,21","0,14","0,200028492"
2,31/3/2015,CNA,18,0.062881016,0.200028492,18,"0,06","0,200028492"
2,1/4/2015,CNA,26.0833,0.066226193,0.221282096,"26,08","0,07","0,221282096"
2,2/4/2015,CNA,20.5,0.055999094,0.221282096,"20,5","0,06","0,221282096"
2,3/4/2015,CNA,10.9167,0.085440314,0.221282096,"10,92","0,09","0,221282096"
2,4/4/2015,CNA,9.33333,0.071752976,0.221282096,"9,33","0,07","0,221282096"
2,5/4/2015,CNA,19.5417,0.104967301,0.221282096,"19,54","0,1","0,221282096"
2,6/4/2015,CNA,12.1667,0.103686455,0.221282096,"12,17","0,1","0,221282096"
2,7/4/2015,CNA,10.2917,0.096149436,0.221282096,"10,29","0,1","0,221282096"
2,8/4/2015,CNA,22.0833,0.097364237,0.221282096,"22,08","0,1","0,221282096"
2,9/4/2015,CNA,17.8333,0.052173673,0.221282096,"17,83","0,05","0,221282096"
2,10/4/2015,CNA,30.75,0.042877368,0.221282096,"30,75","0,04","0,221282096"
2,11/4/2015,CNA,34.2083,0.038618248,0.221282096,"34,21","0,04","0,221282096"
2,12/4/2015,CNA,26.5417,0.127899541,0.221282096,"26,54","0,13","0,221282096"
2,13/4/2015,CNA,27.5,0.168104878,0.221282096,"27,5","0,17","0,221282096"
2,14/4/2015,CNA,20.4167,0.193700984,0.221282096,"20,42","0,19","0,221282096"
2,16/4/2015,CNA,17.1667,0.20555933,0.221282096,"17,17","0,21","0,221282096"
2,17/4/2015,CNA,29.5,0.042852395,0.221282096,"29,5","0,04","0,221282096"
2,18/4/2015,CNA,40.7083,0.029151765,0.221282096,"40,71","0,03","0,221282096"
2,21/4/2015,CNA,34.25,0.114489824,0.221282096,"34,25","0,11","0,221282096"
2,22/4/2015,CNA,34.6666,0.040983813,0.221282096,"34,67","0,04","0,221282096"
2,23/4/2015,CNA,40,0.035680712,0.221282096,40,"0,04","0,221282096"
2,24/4/2015,CNA,43.1666,0.038726848,0.221282096,"43,17","0,04","0,221282096"
2,25/4/2015,CNA,58.9583,0.182155,0.221282096,"58,96","0,18","0,221282096"
2,26/4/2015,CNA,51.375,0.183541516,0.221282096,"51,38","0,18","0,221282096"
2,27/4/2015,CNA,58,0.185086141,0.221282096,58,"0,19","0,221282096"
2,28/4/2015,CNA,54.2083,0.126733327,0.221282096,"54,21","0,13","0,221282096"
2,29/4/2015,CNA,50.2083,0.10038421,0.221282096,"50,21","0,1","0,221282096"
2,30/4/2015,CNA,46.375,0.104055692,0.221282096,"46,38","0,1","0,221282096"
2,2/5/2015,CNA,26.5,0.231927532,0.171452829,"26,5","0,23","0,171452829"
2,3/5/2015,CNA,22.125,0.126702019,0.171452829,"22,13","0,13","0,171452829"
2,4/5/2015,CNA,32.25,0.063674588,0.171452829,"32,25","0,06","0,171452829"
2,5/5/2015,CNA,38.7916,0.110982485,0.171452829,"38,79","0,11","0,171452829"
2,6/5/2015,CNA,53.75,0.061955554,0.171452829,"53,75","0,06","0,171452829"
2,7/5/2015,CNA,47.5,0.139305387,0.171452829,"47,5","0,14","0,171452829"
2,9/5/2015,CNA,67.0833,0.132009796,0.171452829,"67,08","0,13","0,171452829"
2,10/5/2015,CNA,80.9166,0.054857311,0.171452829,"80,92","0,05","0,171452829"
2,11/5/2015,CNA,48.2916,0.094021487,0.171452829,"48,29","0,09","0,171452829"
2,13/5/2015,CNA,62.9166,0.104856899,0.171452829,"62,92","0,1","0,171452829"
2,14/5/2015,CNA,50.7083,0.122811062,0.171452829,"50,71","0,12","0,171452829"
2,15/5/2015,CNA,48.4166,0.185879034,0.171452829,"48,42","0,19","0,171452829"
2,16/5/2015,CNA,75.2916,0.1487101,0.171452829,"75,29","0,15","0,171452829"
2,17/5/2015,CNA,78.7083,0.18976392,0.171452829,"78,71","0,19","0,171452829"
2,18/5/2015,CNA,69.375,0.107851899,0.171452829,"69,38","0,11","0,171452829"
2,19/5/2015,CNA,58.2083,0.121561045,0.171452829,"58,21","0,12","0,171452829"
2,20/5/2015,CNA,26.5417,0.158166423,0.171452829,"26,54","0,16","0,171452829"
2,23/5/2015,CNA,55.5833,0.240601772,0.171452829,"55,58","0,24","0,171452829"
2,24/5/2015,CNA,87.7083,0.121794778,0.171452829,"87,71","0,12","0,171452829"
2,26/5/2015,CNA,61.5416,0.126538054,0.171452829,"61,54","0,13","0,171452829"
2,27/5/2015,CNA,82.9166,0.067295618,0.171452829,"82,92","0,07","0,171452829"
2,29/5/2015,CNA,45.9583,0.088439131,0.171452829,"45,96","0,09","0,171452829"
2,5/6/2015,CNA,79.5416,0.078728651,0.138486175,"79,54","0,08","0,138486175"
2,6/6/2015,CNA,37.5416,0.148064186,0.138486175,"37,54","0,15","0,138486175"
2,7/6/2015,CNA,25.7273,0.098603307,0.138486175,"25,73","0,1","0,138486175"
2,8/6/2015,CNA,23.5417,0.077752264,0.138486175,"23,54","0,08","0,138486175"
2,10/6/2015,CNA,23.6667,0.201299963,0.138486175,"23,67","0,2","0,138486175"
2,11/6/2015,CNA,76.375,0.066498877,0.138486175,"76,38","0,07","0,138486175"
2,12/6/2015,CNA,79.2083,0.099784431,0.138486175,"79,21","0,1","0,138486175"
2,13/6/2015,CNA,29.5417,0.11272658,0.138486175,"29,54","0,11","0,138486175"
2,14/6/2015,CNA,83.3333,0.074202787,0.138486175,"83,33","0,07","0,138486175"
2,15/6/2015,CNA,88.0416,0.048496215,0.138486175,"88,04","0,05","0,138486175"
2,16/6/2015,CNA,68.9166,0.064522135,0.138486175,"68,92","0,06","0,138486175"
2,17/6/2015,CNA,76.6666,0.095357846,0.138486175,"76,67","0,1","0,138486175"
2,18/6/2015,CNA,120.917,0.025890189,0.138486175,"120,92","0,03","0,138486175"
2,20/6/2015,CNA,145.542,0.078246852,0.138486175,"145,54","0,08","0,138486175"
2,22/6/2015,CNA,99.0416,0.08930633,0.138486175,"99,04","0,09","0,138486175"
2,25/6/2015,CNA,58.9166,0.071871771,0.138486175,"58,92","0,07","0,138486175"
2,26/6/2015,CNA,102.542,0.063115079,0.138486175,"102,54","0,06","0,138486175"
2,27/6/2015,CNA,105.75,0.050751169,0.138486175,"105,75","0,05","0,138486175"
2,28/6/2015,CNA,99,0.089526219,0.138486175,99,"0,09","0,138486175"
2,29/6/2015,CNA,106.833,0.110573715,0.138486175,"106,83","0,11","0,138486175"
2,2/7/2015,CNA,81.2083,0.151433568,0.13479563,"81,21","0,15","0,13479563"
2,3/7/2015,CNA,82.75,0.046617005,0.13479563,"82,75","0,05","0,13479563"
2,4/7/2015,CNA,97.125,0.054040393,0.13479563,"97,13","0,05","0,13479563"
2,7/7/2015,CNA,60.5,0.069096781,0.13479563,"60,5","0,07","0,13479563"
2,14/7/2015,CNA,43.25,0.111304788,0.13479563,"43,25","0,11","0,13479563"
2,16/7/2015,CNA,76.5,0.100331091,0.13479563,"76,5","0,1","0,13479563"
2,17/7/2015,CNA,74.875,0.191783646,0.13479563,"74,88","0,19","0,13479563"
2,20/7/2015,CNA,54.1666,0.102533023,0.13479563,"54,17","0,1","0,13479563"
2,21/7/2015,CNA,110.083,0.145771138,0.13479563,"110,08","0,15","0,13479563"
2,22/7/2015,CNA,105.208,0.099837782,0.13479563,"105,21","0,1","0,13479563"
2,23/7/2015,CNA,99.7916,0.077912015,0.13479563,"99,79","0,08","0,13479563"
2,29/7/2015,CNA,43.7083,0.049854529,0.13479563,"43,71","0,05","0,13479563"
2,11/8/2015,CNA,21.2632,0.200839028,0.171547372,"21,26","0,2","0,171547372"
2,14/8/2015,CNA,45.3333,0.340434223,0.171547372,"45,33","0,34","0,171547372"
2,16/8/2015,CNA,32.5,0.185524917,0.171547372,"32,5","0,19","0,171547372"
2,17/8/2015,CNA,22,0.302435216,0.171547372,22,"0,3","0,171547372"
2,18/8/2015,CNA,50.6666,0.195829824,0.171547372,"50,67","0,2","0,171547372"
2,19/8/2015,CNA,56.9545,0.056561516,0.171547372,"56,95","0,06","0,171547372"
2,20/8/2015,CNA,36.875,0.142961026,0.171547372,"36,88","0,14","0,171547372"
2,25/8/2015,CNA,14.25,0.307182979,0.171547372,"14,25","0,31","0,171547372"
2,26/8/2015,CNA,18.1667,0.138004141,0.171547372,"18,17","0,14","0,171547372"
2,29/8/2015,CNA,53.75,0.132215608,0.171547372,"53,75","0,13","0,171547372"
2,30/8/2015,CNA,54.875,0.129424708,0.171547372,"54,88","0,13","0,171547372"
2,31/8/2015,CNA,19.625,0.059225633,0.171547372,"19,63","0,06","0,171547372"
2,1/9/2015,CNA,25.4167,0.073561911,0.170427307,"25,42","0,07","0,170427307"
2,2/9/2015,CNA,21.3,0.061175888,0.170427307,"21,3","0,06","0,170427307"
2,3/9/2015,CNA,28.9167,0.028032846,0.170427307,"28,92","0,03","0,170427307"
2,4/9/2015,CNA,36.7916,0.086043498,0.170427307,"36,79","0,09","0,170427307"
2,5/9/2015,CNA,45.5833,0.114893946,0.170427307,"45,58","0,11","0,170427307"
2,10/9/2015,CNA,21.0417,0.342226658,0.170427307,"21,04","0,34","0,170427307"
2,11/9/2015,CNA,26.0833,0.093991771,0.170427307,"26,08","0,09","0,170427307"
2,12/9/2015,CNA,65.5833,0.056458872,0.170427307,"65,58","0,06","0,170427307"
2,13/9/2015,CNA,40.375,0.044527579,0.170427307,"40,38","0,04","0,170427307"
2,17/9/2015,CNA,13.0417,0.259258096,0.170427307,"13,04","0,26","0,170427307"
2,18/9/2015,CNA,22.4583,0.220909518,0.170427307,"22,46","0,22","0,170427307"
2,21/9/2015,CNA,9.33333,0.306105638,0.170427307,"9,33","0,31","0,170427307"
2,22/9/2015,CNA,9.625,0.162465407,0.170427307,"9,63","0,16","0,170427307"
2,23/9/2015,CNA,6.54166,0.139214234,0.170427307,"6,54","0,14","0,170427307"
2,28/9/2015,CNA,25.5,0.20816293,0.170427307,"25,5","0,21","0,170427307"
2,29/9/2015,CNA,17.2083,0.13478647,0.170427307,"17,21","0,13","0,170427307"
2,30/9/2015,CNA,14.625,0.148624132,0.170427307,"14,63","0,15","0,170427307"
2,2/10/2015,CNA,9.34782,0.135561164,0.208287577,"9,35","0,14","0,208287577"
2,7/10/2015,CNA,3.29166,0.325462104,0.208287577,"3,29","0,33","0,208287577"
2,8/10/2015,CNA,12.4583,0.044510564,0.208287577,"12,46","0,04","0,208287577"
2,9/10/2015,CNA,11.9167,0.126088243,0.208287577,"11,92","0,13","0,208287577"
2,10/10/2015,CNA,19.6667,0.068879186,0.208287577,"19,67","0,07","0,208287577"
2,11/10/2015,CNA,24.4167,0.093498096,0.208287577,"24,42","0,09","0,208287577"
2,15/10/2015,CNA,6.125,0.145278339,0.208287577,"6,13","0,15","0,208287577"
2,17/10/2015,CNA,44.9166,0.136499824,0.208287577,"44,92","0,14","0,208287577"
2,21/10/2015,CNA,8.41666,0.155709882,0.208287577,"8,42","0,16","0,208287577"
2,22/10/2015,CNA,14.9167,0.028801379,0.208287577,"14,92","0,03","0,208287577"
2,26/10/2015,CNA,6.375,0.080491986,0.208287577,"6,38","0,08","0,208287577"
2,29/10/2015,CNA,12.0833,0.350849078,0.208287577,"12,08","0,35","0,208287577"
2,30/10/2015,CNA,10.5833,0.151627935,0.208287577,"10,58","0,15","0,208287577"
2,1/11/2015,CNA,10.0833,0.141740813,0.226404309,"10,08","0,14","0,226404309"
2,3/11/2015,CNA,15.5833,0.302459372,0.226404309,"15,58","0,3","0,226404309"
2,7/11/2015,CNA,15.9583,0.194449843,0.226404309,"15,96","0,19","0,226404309"
2,9/11/2015,CNA,7.20833,0.199834437,0.226404309,"7,21","0,2","0,226404309"
2,10/11/2015,CNA,9.29166,0.05829764,0.226404309,"9,29","0,06","0,226404309"
2,12/11/2015,CNA,12.2917,0.086985999,0.226404309,"12,29","0,09","0,226404309"
2,13/11/2015,CNA,23.125,0.060269547,0.226404309,"23,13","0,06","0,226404309"
2,14/11/2015,CNA,21.4167,0.140462206,0.226404309,"21,42","0,14","0,226404309"
2,15/11/2015,CNA,12.0417,0.136175331,0.226404309,"12,04","0,14","0,226404309"
2,17/11/2015,CNA,12.7083,0.157181057,0.226404309,"12,71","0,16","0,226404309"
2,19/11/2015,CNA,7.54166,0.053438244,0.226404309,"7,54","0,05","0,226404309"
2,20/11/2015,CNA,15.7619,0.045877795,0.226404309,"15,76","0,05","0,226404309"
2,21/11/2015,CNA,13.25,0.072463393,0.226404309,"13,25","0,07","0,226404309"
2,22/11/2015,CNA,13,0.105243419,0.226404309,13,"0,11","0,226404309"
2,23/11/2015,CNA,10.7083,0.112486919,0.226404309,"10,71","0,11","0,226404309"
